0101,00:07:30,00:13:30,00:14:00,00:43:30,00:44:00,01:05:30
0102,01:44:30,02:05:45,02:06:15,02:34:30,02:35:00,02:40:30
0103,00:19:30,00:25:30,00:26:00,00:55:30,00:56:00,01:17:30
0104,01:32:30,01:53:45,01:54:15,02:22:30,02:23:00,02:28:30
0105,00:31:30,00:37:30,00:38:00,01:07:30,01:08:00,01:29:30
0106,01:56:30,02:17:45,02:18:15,02:46:30,02:47:00,02:52:30
0107,00:43:30,00:49:30,00:50:00,01:19:30,01:20:00,01:41:30
0108,02:08:30,02:29:45,02:30:15,02:58:30,02:59:00,03:04:30
0109,00:55:30,01:01:30,01:02:00,01:31:30,01:32:00,01:53:30
0110,02:20:30,02:41:45,02:42:15,03:10:30,03:11:00,03:16:30
0111,01:07:30,01:13:30,01:14:00,01:43:30,01:44:00,02:05:30
0112,02:44:30,03:05:45,03:06:15,03:34:30,03:35:00,03:40:30
0113,01:19:30,01:25:30,01:26:00,01:55:30,01:56:00,02:17:30
0114,02:32:30,02:53:45,02:54:15,03:22:30,03:23:00,03:28:30
0115,01:31:30,01:37:30,01:38:00,02:07:30,02:08:00,02:29:30
0116,02:56:30,03:17:45,03:18:15,03:46:30,03:47:00,03:52:30
0117,01:43:30,01:49:30,01:50:00,02:19:30,02:20:00,02:41:30
0118,03:08:30,03:29:45,03:30:15,03:58:30,03:59:00,04:04:30
0119,01:55:30,02:01:30,02:02:00,02:31:30,02:32:00,02:53:30
0120,03:20:30,03:41:45,03:42:15,04:10:30,04:11:00,04:16:30
0121,02:07:30,02:13:30,02:14:00,02:43:30,02:44:00,03:05:30
0122,03:44:30,04:05:45,04:06:15,04:34:30,04:35:00,04:40:30
0123,02:19:30,02:25:30,02:26:00,02:55:30,02:56:00,03:17:30
0124,03:32:30,03:53:45,03:54:15,04:22:30,04:23:00,04:28:30
0125,02:31:30,02:37:30,02:38:00,03:07:30,03:08:00,03:29:30
0126,03:56:30,04:17:45,04:18:15,04:46:30,04:47:00,04:52:30
0127,02:43:30,02:49:30,02:50:00,03:19:30,03:20:00,03:41:30
0128,04:08:30,04:29:45,04:30:15,04:58:30,04:59:00,05:04:30
0129,02:55:30,03:01:30,03:02:00,03:31:30,03:32:00,03:53:30
0130,04:20:30,04:41:45,04:42:15,05:10:30,05:11:00,05:16:30
0131,03:07:30,03:13:30,03:14:00,03:43:30,03:44:00,04:05:30
0132,04:44:30,05:05:45,05:06:15,05:34:30,05:35:00,05:40:30
0133,03:19:30,03:25:30,03:26:00,03:55:30,03:56:00,04:17:30
0134,04:32:30,04:53:45,04:54:15,05:22:30,05:23:00,05:28:30
0135,03:31:30,03:37:30,03:38:00,04:07:30,04:08:00,04:29:30
0136,04:56:30,05:17:45,05:18:15,05:46:30,05:47:00,05:52:30
0137,03:43:30,03:49:30,03:50:00,04:19:30,04:20:00,04:41:30
0138,05:08:30,05:29:45,05:30:15,05:58:30,05:59:00,06:04:30
0139,03:55:30,04:01:30,04:02:00,04:31:30,04:32:00,04:53:30
0140,05:20:30,05:41:45,05:42:15,06:10:30,06:11:00,06:16:30
0141,04:07:30,04:13:30,04:14:00,04:43:30,04:44:00,05:05:30
0142,05:44:30,06:05:45,06:06:15,06:34:30,06:35:00,06:40:30
0143,04:19:30,04:25:30,04:26:00,04:55:30,04:56:00,05:17:30
0144,05:32:30,05:53:45,05:54:15,06:22:30,06:23:00,06:28:30
0145,04:31:30,04:37:30,04:38:00,05:07:30,05:08:00,05:29:30
0146,05:56:30,06:17:45,06:18:15,06:46:30,06:47:00,06:52:30
0147,04:43:30,04:49:30,04:50:00,05:19:30,05:20:00,05:41:30
0148,06:08:30,06:29:45,06:30:15,06:58:30,06:59:00,07:04:30
0149,04:55:30,05:01:30,05:02:00,05:31:30,05:32:00,05:53:30
0150,06:20:30,06:41:45,06:42:15,07:10:30,07:11:00,07:16:30
0151,05:07:30,05:13:30,05:14:00,05:43:30,05:44:00,06:05:30
0152,06:44:30,07:05:45,07:06:15,07:34:30,07:35:00,07:40:30
0153,05:19:30,05:25:30,05:26:00,05:55:30,05:56:00,06:17:30
0154,06:32:30,06:53:45,06:54:15,07:22:30,07:23:00,07:28:30
0155,05:31:30,05:37:30,05:38:00,06:07:30,06:08:00,06:29:30
0156,06:56:30,07:17:45,07:18:15,07:46:30,07:47:00,07:52:30
0157,05:43:30,05:49:30,05:50:00,06:19:30,06:20:00,06:41:30
0158,07:08:30,07:29:45,07:30:15,07:58:30,07:59:00,08:04:30
0159,05:55:30,06:01:30,06:02:00,06:31:30,06:32:00,06:53:30
0160,07:20:30,07:41:45,07:42:15,08:10:30,08:11:00,08:16:30
0161,06:07:30,06:13:30,06:14:00,06:43:30,06:44:00,07:05:30
0162,07:44:30,08:05:45,08:06:15,08:34:30,08:35:00,08:40:30
0163,06:19:30,06:25:30,06:26:00,06:55:30,06:56:00,07:17:30
0164,07:32:30,07:53:45,07:54:15,08:22:30,08:23:00,08:28:30
0165,06:31:30,06:37:30,06:38:00,07:07:30,07:08:00,07:29:30
0166,07:56:30,08:17:45,08:18:15,08:46:30,08:47:00,08:52:30
0167,06:43:30,06:49:30,06:50:00,07:19:30,07:20:00,07:41:30
0168,08:08:30,08:29:45,08:30:15,08:58:30,08:59:00,09:04:30
0169,06:55:30,07:01:30,07:02:00,07:31:30,07:32:00,07:53:30
0170,08:20:30,08:41:45,08:42:15,09:10:30,09:11:00,09:16:30
0171,07:07:30,07:13:30,07:14:00,07:43:30,07:44:00,08:05:30
0172,08:44:30,09:05:45,09:06:15,09:34:30,09:35:00,09:40:30
0173,07:19:30,07:25:30,07:26:00,07:55:30,07:56:00,08:17:30
0174,08:32:30,08:53:45,08:54:15,09:22:30,09:23:00,09:28:30
0175,07:31:30,07:37:30,07:38:00,08:07:30,08:08:00,08:29:30
0176,08:56:30,09:17:45,09:18:15,09:46:30,09:47:00,09:52:30
0177,07:43:30,07:49:30,07:50:00,08:19:30,08:20:00,08:41:30
0178,09:08:30,09:29:45,09:30:15,09:58:30,09:59:00,10:04:30
0179,07:55:30,08:01:30,08:02:00,08:31:30,08:32:00,08:53:30
0180,09:20:30,09:41:45,09:42:15,10:10:30,10:11:00,10:16:30
0181,08:07:30,08:13:30,08:14:00,08:43:30,08:44:00,09:05:30
0182,09:44:30,10:05:45,10:06:15,10:34:30,10:35:00,10:40:30
0183,08:19:30,08:25:30,08:26:00,08:55:30,08:56:00,09:17:30
0184,09:32:30,09:53:45,09:54:15,10:22:30,10:23:00,10:28:30
0185,08:31:30,08:37:30,08:38:00,09:07:30,09:08:00,09:29:30
0186,09:56:30,10:17:45,10:18:15,10:46:30,10:47:00,10:52:30
0187,08:43:30,08:49:30,08:50:00,09:19:30,09:20:00,09:41:30
0188,10:08:30,10:29:45,10:30:15,10:58:30,10:59:00,11:04:30
0189,08:55:30,09:01:30,09:02:00,09:31:30,09:32:00,09:53:30
0190,10:20:30,10:41:45,10:42:15,11:10:30,11:11:00,11:16:30
0191,09:07:30,09:13:30,09:14:00,09:43:30,09:44:00,10:05:30
0192,10:44:30,11:05:45,11:06:15,11:34:30,11:35:00,11:40:30
0193,09:19:30,09:25:30,09:26:00,09:55:30,09:56:00,10:17:30
0194,10:32:30,10:53:45,10:54:15,11:22:30,11:23:00,11:28:30
0195,09:31:30,09:37:30,09:38:00,10:07:30,10:08:00,10:29:30
0196,10:56:30,11:17:45,11:18:15,11:46:30,11:47:00,11:52:30
0197,09:43:30,09:49:30,09:50:00,10:19:30,10:20:00,10:41:30
0198,11:08:30,11:29:45,11:30:15,11:58:30,11:59:00,12:04:30
0199,09:55:30,10:01:30,10:02:00,10:31:30,10:32:00,10:53:30
0200,11:20:30,11:41:45,11:42:15,12:10:30,12:11:00,12:16:30
0201,10:07:30,10:13:30,10:14:00,10:43:30,10:44:00,11:05:30
0202,11:44:30,12:05:45,12:06:15,12:34:30,12:35:00,12:40:30
0203,10:19:30,10:25:30,10:26:00,10:55:30,10:56:00,11:17:30
0204,11:32:30,11:53:45,11:54:15,12:22:30,12:23:00,12:28:30
0205,10:31:30,10:37:30,10:38:00,11:07:30,11:08:00,11:29:30
0206,11:56:30,12:17:45,12:18:15,12:46:30,12:47:00,12:52:30
0207,10:43:30,10:49:30,10:50:00,11:19:30,11:20:00,11:41:30
0208,12:08:30,12:29:45,12:30:15,12:58:30,12:59:00,13:04:30
0209,10:55:30,11:01:30,11:02:00,11:31:30,11:32:00,11:53:30
0210,12:20:30,12:41:45,12:42:15,13:10:30,13:11:00,13:16:30
0211,11:07:30,11:13:30,11:14:00,11:43:30,11:44:00,12:05:30
0212,12:44:30,13:05:45,13:06:15,13:34:30,13:35:00,13:40:30
0213,11:19:30,11:25:30,11:26:00,11:55:30,11:56:00,12:17:30
0214,12:32:30,12:53:45,12:54:15,13:22:30,13:23:00,13:28:30
0215,11:31:30,11:37:30,11:38:00,12:07:30,12:08:00,12:29:30
0216,12:56:30,13:17:45,13:18:15,13:46:30,13:47:00,13:52:30
0217,11:43:30,11:49:30,11:50:00,12:19:30,12:20:00,12:41:30
0218,13:08:30,13:29:45,13:30:15,13:58:30,13:59:00,14:04:30
0219,11:55:30,12:01:30,12:02:00,12:31:30,12:32:00,12:53:30
0220,13:20:30,13:41:45,13:42:15,14:10:30,14:11:00,14:16:30
0221,12:07:30,12:13:30,12:14:00,12:43:30,12:44:00,13:05:30
0222,13:44:30,14:05:45,14:06:15,14:34:30,14:35:00,14:40:30
0223,12:19:30,12:25:30,12:26:00,12:55:30,12:56:00,13:17:30
0224,13:32:30,13:53:45,13:54:15,14:22:30,14:23:00,14:28:30
0225,12:31:30,12:37:30,12:38:00,13:07:30,13:08:00,13:29:30
0226,13:56:30,14:17:45,14:18:15,14:46:30,14:47:00,14:52:30
0227,12:43:30,12:49:30,12:50:00,13:19:30,13:20:00,13:41:30
0228,14:08:30,14:29:45,14:30:15,14:58:30,14:59:00,15:04:30
0229,12:55:30,13:01:30,13:02:00,13:31:30,13:32:00,13:53:30
0230,14:20:30,14:41:45,14:42:15,15:10:30,15:11:00,15:16:30
0231,13:07:30,13:13:30,13:14:00,13:43:30,13:44:00,14:05:30
0232,14:44:30,15:05:45,15:06:15,15:34:30,15:35:00,15:40:30
0233,13:19:30,13:25:30,13:26:00,13:55:30,13:56:00,14:17:30
0234,14:32:30,14:53:45,14:54:15,15:22:30,15:23:00,15:28:30
0235,13:31:30,13:37:30,13:38:00,14:07:30,14:08:00,14:29:30
0236,14:56:30,15:17:45,15:18:15,15:46:30,15:47:00,15:52:30
0237,13:43:30,13:49:30,13:50:00,14:19:30,14:20:00,14:41:30
0238,15:08:30,15:29:45,15:30:15,15:58:30,15:59:00,16:04:30
0239,13:55:30,14:01:30,14:02:00,14:31:30,14:32:00,14:53:30
0240,15:20:30,15:41:45,15:42:15,16:10:30,16:11:00,16:16:30
0241,14:07:30,14:13:30,14:14:00,14:43:30,14:44:00,15:05:30
0242,15:44:30,16:05:45,16:06:15,16:34:30,16:35:00,16:40:30
0243,14:19:30,14:25:30,14:26:00,14:55:30,14:56:00,15:17:30
0244,15:32:30,15:53:45,15:54:15,16:22:30,16:23:00,16:28:30
0245,14:31:30,14:37:30,14:38:00,15:07:30,15:08:00,15:29:30
0246,15:56:30,16:17:45,16:18:15,16:46:30,16:47:00,16:52:30
0247,14:43:30,14:49:30,14:50:00,15:19:30,15:20:00,15:41:30
0248,16:08:30,16:29:45,16:30:15,16:58:30,16:59:00,17:04:30
0249,14:55:30,15:01:30,15:02:00,15:31:30,15:32:00,15:53:30
0250,16:20:30,16:41:45,16:42:15,17:10:30,17:11:00,17:16:30
0251,15:07:30,15:13:30,15:14:00,15:43:30,15:44:00,16:05:30
0252,16:44:30,17:05:45,17:06:15,17:34:30,17:35:00,17:40:30
0253,15:19:30,15:25:30,15:26:00,15:55:30,15:56:00,16:17:30
0254,16:32:30,16:53:45,16:54:15,17:22:30,17:23:00,17:28:30
0255,15:31:30,15:37:30,15:38:00,16:07:30,16:08:00,16:29:30
0256,16:56:30,17:17:45,17:18:15,17:46:30,17:47:00,17:52:30
0257,15:43:30,15:49:30,15:50:00,16:19:30,16:20:00,16:41:30
0258,17:08:30,17:29:45,17:30:15,17:58:30,17:59:00,18:04:30
0259,15:55:30,16:01:30,16:02:00,16:31:30,16:32:00,16:53:30
0260,17:20:30,17:41:45,17:42:15,18:10:30,18:11:00,18:16:30
0261,16:07:30,16:13:30,16:14:00,16:43:30,16:44:00,17:05:30
0262,17:44:30,18:05:45,18:06:15,18:34:30,18:35:00,18:40:30
0263,16:19:30,16:25:30,16:26:00,16:55:30,16:56:00,17:17:30
0264,17:32:30,17:53:45,17:54:15,18:22:30,18:23:00,18:28:30
0265,16:31:30,16:37:30,16:38:00,17:07:30,17:08:00,17:29:30
0266,17:56:30,18:17:45,18:18:15,18:46:30,18:47:00,18:52:30
0267,16:43:30,16:49:30,16:50:00,17:19:30,17:20:00,17:41:30
0268,18:08:30,18:29:45,18:30:15,18:58:30,18:59:00,19:04:30
0269,16:55:30,17:01:30,17:02:00,17:31:30,17:32:00,17:53:30
0270,18:20:30,18:41:45,18:42:15,19:10:30,19:11:00,19:16:30
0271,17:07:30,17:13:30,17:14:00,17:43:30,17:44:00,18:05:30
0272,18:44:30,19:05:45,19:06:15,19:34:30,19:35:00,19:40:30
0273,17:19:30,17:25:30,17:26:00,17:55:30,17:56:00,18:17:30
0274,18:32:30,18:53:45,18:54:15,19:22:30,19:23:00,19:28:30
0275,17:31:30,17:37:30,17:38:00,18:07:30,18:08:00,18:29:30
0276,18:56:30,19:17:45,19:18:15,19:46:30,19:47:00,19:52:30
0277,17:43:30,17:49:30,17:50:00,18:19:30,18:20:00,18:41:30
0278,19:08:30,19:29:45,19:30:15,19:58:30,19:59:00,20:04:30
0279,17:55:30,18:01:30,18:02:00,18:31:30,18:32:00,18:53:30
0280,19:20:30,19:41:45,19:42:15,20:10:30,20:11:00,20:16:30
0281,18:07:30,18:13:30,18:14:00,18:43:30,18:44:00,19:05:30
0282,19:44:30,20:05:45,20:06:15,20:34:30,20:35:00,20:40:30
0283,18:19:30,18:25:30,18:26:00,18:55:30,18:56:00,19:17:30
0284,19:32:30,19:53:45,19:54:15,20:22:30,20:23:00,20:28:30
0285,18:31:30,18:37:30,18:38:00,19:07:30,19:08:00,19:29:30
0286,19:56:30,20:17:45,20:18:15,20:46:30,20:47:00,20:52:30
0287,18:43:30,18:49:30,18:50:00,19:19:30,19:20:00,19:41:30
0288,20:08:30,20:29:45,20:30:15,20:58:30,20:59:00,21:04:30
0289,18:55:30,19:01:30,19:02:00,19:31:30,19:32:00,19:53:30
0290,20:20:30,20:41:45,20:42:15,21:10:30,21:11:00,21:16:30
0291,19:07:30,19:13:30,19:14:00,19:43:30,19:44:00,20:05:30
0292,20:44:30,21:05:45,21:06:15,21:34:30,21:35:00,21:40:30
0293,19:19:30,19:25:30,19:26:00,19:55:30,19:56:00,20:17:30
0294,20:32:30,20:53:45,20:54:15,21:22:30,21:23:00,21:28:30
0295,19:31:30,19:37:30,19:38:00,20:07:30,20:08:00,20:29:30
0296,20:56:30,21:17:45,21:18:15,21:46:30,21:47:00,21:52:30
0297,19:43:30,19:49:30,19:50:00,20:19:30,20:20:00,20:41:30
0298,21:08:30,21:29:45,21:30:15,21:58:30,21:59:00,22:04:30
0299,19:55:30,20:01:30,20:02:00,20:31:30,20:32:00,20:53:30
0300,21:20:30,21:41:45,21:42:15,22:10:30,22:11:00,22:16:30
0301,20:07:30,20:13:30,20:14:00,20:43:30,20:44:00,21:05:30
0302,21:44:30,22:05:45,22:06:15,22:34:30,22:35:00,22:40:30
0303,20:19:30,20:25:30,20:26:00,20:55:30,20:56:00,21:17:30
0304,21:32:30,21:53:45,21:54:15,22:22:30,22:23:00,22:28:30
0305,20:31:30,20:37:30,20:38:00,21:07:30,21:08:00,21:29:30
0306,21:56:30,22:17:45,22:18:15,22:46:30,22:47:00,22:52:30
0307,20:43:30,20:49:30,20:50:00,21:19:30,21:20:00,21:41:30
0308,22:08:30,22:29:45,22:30:15,22:58:30,22:59:00,23:04:30
0309,20:55:30,21:01:30,21:02:00,21:31:30,21:32:00,21:53:30
0310,22:20:30,22:41:45,22:42:15,23:10:30,23:11:00,23:16:30
0501,00:01:00,00:07:00,00:08:00,00:12:00,00:13:00,00:18:00,00:19:00,00:41:00
0502,00:50:00,01:11:00,01:12:00,01:17:00,01:18:00,01:22:00,01:23:00,01:29:00
0503,00:21:00,00:27:00,00:28:00,00:32:00,00:33:00,00:38:00,00:39:00,01:01:00
0504,01:10:00,01:31:00,01:32:00,01:37:00,01:38:00,01:42:00,01:43:00,01:49:00
0505,00:41:00,00:47:00,00:48:00,00:52:00,00:53:00,00:58:00,00:59:00,01:21:00
0506,01:30:00,01:51:00,01:52:00,01:57:00,01:58:00,02:02:00,02:03:00,02:09:00
0507,01:01:00,01:07:00,01:08:00,01:12:00,01:13:00,01:18:00,01:19:00,01:41:00
0508,01:50:00,02:11:00,02:12:00,02:17:00,02:18:00,02:22:00,02:23:00,02:29:00
0509,01:21:00,01:27:00,01:28:00,01:32:00,01:33:00,01:38:00,01:39:00,02:01:00
0510,02:10:00,02:31:00,02:32:00,02:37:00,02:38:00,02:42:00,02:43:00,02:49:00
0511,01:41:00,01:47:00,01:48:00,01:52:00,01:53:00,01:58:00,01:59:00,02:21:00
0512,02:30:00,02:51:00,02:52:00,02:57:00,02:58:00,03:02:00,03:03:00,03:09:00
0513,02:01:00,02:07:00,02:08:00,02:12:00,02:13:00,02:18:00,02:19:00,02:41:00
0514,02:50:00,03:11:00,03:12:00,03:17:00,03:18:00,03:22:00,03:23:00,03:29:00
0515,02:21:00,02:27:00,02:28:00,02:32:00,02:33:00,02:38:00,02:39:00,03:01:00
0516,03:10:00,03:31:00,03:32:00,03:37:00,03:38:00,03:42:00,03:43:00,03:49:00
0517,02:41:00,02:47:00,02:48:00,02:52:00,02:53:00,02:58:00,02:59:00,03:21:00
0518,03:30:00,03:51:00,03:52:00,03:57:00,03:58:00,04:02:00,04:03:00,04:09:00
0519,03:01:00,03:07:00,03:08:00,03:12:00,03:13:00,03:18:00,03:19:00,03:41:00
0520,03:50:00,04:11:00,04:12:00,04:17:00,04:18:00,04:22:00,04:23:00,04:29:00
0521,03:21:00,03:27:00,03:28:00,03:32:00,03:33:00,03:38:00,03:39:00,04:01:00
0522,04:10:00,04:31:00,04:32:00,04:37:00,04:38:00,04:42:00,04:43:00,04:49:00
0523,03:41:00,03:47:00,03:48:00,03:52:00,03:53:00,03:58:00,03:59:00,04:21:00
0524,04:30:00,04:51:00,04:52:00,04:57:00,04:58:00,05:02:00,05:03:00,05:09:00
0525,04:01:00,04:07:00,04:08:00,04:12:00,04:13:00,04:18:00,04:19:00,04:41:00
0526,04:50:00,05:11:00,05:12:00,05:17:00,05:18:00,05:22:00,05:23:00,05:29:00
0527,04:21:00,04:27:00,04:28:00,04:32:00,04:33:00,04:38:00,04:39:00,05:01:00
0528,05:10:00,05:31:00,05:32:00,05:37:00,05:38:00,05:42:00,05:43:00,05:49:00
0529,04:41:00,04:47:00,04:48:00,04:52:00,04:53:00,04:58:00,04:59:00,05:21:00
0530,05:30:00,05:51:00,05:52:00,05:57:00,05:58:00,06:02:00,06:03:00,06:09:00
0531,05:01:00,05:07:00,05:08:00,05:12:00,05:13:00,05:18:00,05:19:00,05:41:00
0532,05:50:00,06:11:00,06:12:00,06:17:00,06:18:00,06:22:00,06:23:00,06:29:00
0533,05:21:00,05:27:00,05:28:00,05:32:00,05:33:00,05:38:00,05:39:00,06:01:00
0534,06:10:00,06:31:00,06:32:00,06:37:00,06:38:00,06:42:00,06:43:00,06:49:00
0535,05:41:00,05:47:00,05:48:00,05:52:00,05:53:00,05:58:00,05:59:00,06:21:00
0536,06:30:00,06:51:00,06:52:00,06:57:00,06:58:00,07:02:00,07:03:00,07:09:00
0537,06:01:00,06:07:00,06:08:00,06:12:00,06:13:00,06:18:00,06:19:00,06:41:00
0538,06:50:00,07:11:00,07:12:00,07:17:00,07:18:00,07:22:00,07:23:00,07:29:00
0539,06:21:00,06:27:00,06:28:00,06:32:00,06:33:00,06:38:00,06:39:00,07:01:00
0540,07:10:00,07:31:00,07:32:00,07:37:00,07:38:00,07:42:00,07:43:00,07:49:00
0541,06:41:00,06:47:00,06:48:00,06:52:00,06:53:00,06:58:00,06:59:00,07:21:00
0542,07:30:00,07:51:00,07:52:00,07:57:00,07:58:00,08:02:00,08:03:00,08:09:00
0543,07:01:00,07:07:00,07:08:00,07:12:00,07:13:00,07:18:00,07:19:00,07:41:00
0544,07:50:00,08:11:00,08:12:00,08:17:00,08:18:00,08:22:00,08:23:00,08:29:00
0545,07:21:00,07:27:00,07:28:00,07:32:00,07:33:00,07:38:00,07:39:00,08:01:00
0546,08:10:00,08:31:00,08:32:00,08:37:00,08:38:00,08:42:00,08:43:00,08:49:00
0547,07:41:00,07:47:00,07:48:00,07:52:00,07:53:00,07:58:00,07:59:00,08:21:00
0548,08:30:00,08:51:00,08:52:00,08:57:00,08:58:00,09:02:00,09:03:00,09:09:00
0549,08:01:00,08:07:00,08:08:00,08:12:00,08:13:00,08:18:00,08:19:00,08:41:00
0550,08:50:00,09:11:00,09:12:00,09:17:00,09:18:00,09:22:00,09:23:00,09:29:00
0551,08:21:00,08:27:00,08:28:00,08:32:00,08:33:00,08:38:00,08:39:00,09:01:00
0552,09:10:00,09:31:00,09:32:00,09:37:00,09:38:00,09:42:00,09:43:00,09:49:00
0553,08:41:00,08:47:00,08:48:00,08:52:00,08:53:00,08:58:00,08:59:00,09:21:00
0554,09:30:00,09:51:00,09:52:00,09:57:00,09:58:00,10:02:00,10:03:00,10:09:00
0555,09:01:00,09:07:00,09:08:00,09:12:00,09:13:00,09:18:00,09:19:00,09:41:00
0556,09:50:00,10:11:00,10:12:00,10:17:00,10:18:00,10:22:00,10:23:00,10:29:00
0557,09:21:00,09:27:00,09:28:00,09:32:00,09:33:00,09:38:00,09:39:00,10:01:00
0558,10:10:00,10:31:00,10:32:00,10:37:00,10:38:00,10:42:00,10:43:00,10:49:00
0559,09:41:00,09:47:00,09:48:00,09:52:00,09:53:00,09:58:00,09:59:00,10:21:00
0560,10:30:00,10:51:00,10:52:00,10:57:00,10:58:00,11:02:00,11:03:00,11:09:00
0561,10:01:00,10:07:00,10:08:00,10:12:00,10:13:00,10:18:00,10:19:00,10:41:00
0562,10:50:00,11:11:00,11:12:00,11:17:00,11:18:00,11:22:00,11:23:00,11:29:00
0563,10:21:00,10:27:00,10:28:00,10:32:00,10:33:00,10:38:00,10:39:00,11:01:00
0564,11:10:00,11:31:00,11:32:00,11:37:00,11:38:00,11:42:00,11:43:00,11:49:00
0565,10:41:00,10:47:00,10:48:00,10:52:00,10:53:00,10:58:00,10:59:00,11:21:00
0566,11:30:00,11:51:00,11:52:00,11:57:00,11:58:00,12:02:00,12:03:00,12:09:00
0567,11:01:00,11:07:00,11:08:00,11:12:00,11:13:00,11:18:00,11:19:00,11:41:00
0568,11:50:00,12:11:00,12:12:00,12:17:00,12:18:00,12:22:00,12:23:00,12:29:00
0569,11:21:00,11:27:00,11:28:00,11:32:00,11:33:00,11:38:00,11:39:00,12:01:00
0570,12:10:00,12:31:00,12:32:00,12:37:00,12:38:00,12:42:00,12:43:00,12:49:00
0571,11:41:00,11:47:00,11:48:00,11:52:00,11:53:00,11:58:00,11:59:00,12:21:00
0572,12:30:00,12:51:00,12:52:00,12:57:00,12:58:00,13:02:00,13:03:00,13:09:00
0573,12:01:00,12:07:00,12:08:00,12:12:00,12:13:00,12:18:00,12:19:00,12:41:00
0574,12:50:00,13:11:00,13:12:00,13:17:00,13:18:00,13:22:00,13:23:00,13:29:00
0575,12:21:00,12:27:00,12:28:00,12:32:00,12:33:00,12:38:00,12:39:00,13:01:00
0576,13:10:00,13:31:00,13:32:00,13:37:00,13:38:00,13:42:00,13:43:00,13:49:00
0577,12:41:00,12:47:00,12:48:00,12:52:00,12:53:00,12:58:00,12:59:00,13:21:00
0578,13:30:00,13:51:00,13:52:00,13:57:00,13:58:00,14:02:00,14:03:00,14:09:00
0579,13:01:00,13:07:00,13:08:00,13:12:00,13:13:00,13:18:00,13:19:00,13:41:00
0580,13:50:00,14:11:00,14:12:00,14:17:00,14:18:00,14:22:00,14:23:00,14:29:00
0581,13:21:00,13:27:00,13:28:00,13:32:00,13:33:00,13:38:00,13:39:00,14:01:00
0582,14:10:00,14:31:00,14:32:00,14:37:00,14:38:00,14:42:00,14:43:00,14:49:00
0583,13:41:00,13:47:00,13:48:00,13:52:00,13:53:00,13:58:00,13:59:00,14:21:00
0584,14:30:00,14:51:00,14:52:00,14:57:00,14:58:00,15:02:00,15:03:00,15:09:00
0585,14:01:00,14:07:00,14:08:00,14:12:00,14:13:00,14:18:00,14:19:00,14:41:00
0586,14:50:00,15:11:00,15:12:00,15:17:00,15:18:00,15:22:00,15:23:00,15:29:00
0587,14:21:00,14:27:00,14:28:00,14:32:00,14:33:00,14:38:00,14:39:00,15:01:00
0588,15:10:00,15:31:00,15:32:00,15:37:00,15:38:00,15:42:00,15:43:00,15:49:00
0589,14:41:00,14:47:00,14:48:00,14:52:00,14:53:00,14:58:00,14:59:00,15:21:00
